sample_idx,target_smiles,step,token_id,token_text,entropy,varentropy
29,CN(CCN(C)C(=O)OC(C)(C)C)Cc1ccnn1C1CCC2(CC1)CC(C)(C)CO2,42,18,),0.0024344956036657095,0.027168158441781998
29,CN(CCN(C)C(=O)OC(C)(C)C)Cc1ccnn1C1CCC2(CC1)CC(C)(C)CO2,43,16,C,0.4759773910045624,0.4954189658164978
29,CN(CCN(C)C(=O)OC(C)(C)C)Cc1ccnn1C1CCC2(CC1)CC(C)(C)CO2,44,13,[SEP],1.1337538957595825,1.3927037715911865
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,0,16,C,0.003968549892306328,0.03922749310731888
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,1,19,O,0.0036718002520501614,0.03794102370738983
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,2,16,C,0.004102574195712805,0.04087420552968979
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,3,16,C,0.033503226935863495,0.17697003483772278
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,4,16,C,0.25511249899864197,0.7444990277290344
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,5,19,O,0.02818678878247738,0.19485041499137878
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,6,16,C,0.6429091095924377,0.1902749240398407
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,7,15,c,0.6756656765937805,0.1971573829650879
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,8,20,1,0.0008728910470381379,0.010803831741213799
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,9,15,c,0.001257675001397729,0.013647491112351418
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,10,15,c,0.0035649207420647144,0.035091012716293335
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,11,15,c,0.26029321551322937,0.5074905753135681
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,12,17,(,0.7121923565864563,0.13478818535804749
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,13,19,O,0.5728653073310852,0.9135975241661072
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,14,16,C,0.0017825131071731448,0.01943635195493698
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,15,16,C,0.00777580076828599,0.06501516699790955
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,16,16,C,0.002965595806017518,0.02979493886232376
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,17,37,Br,0.3511103093624115,0.646088719367981
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,18,18,),0.0009874835377559066,0.012063954025506973
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,19,15,c,0.0011593227973207831,0.012251417152583599
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,20,15,c,0.4136367738246918,0.6163783669471741
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,21,20,1,0.0011246369685977697,0.012928344309329987
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,22,18,),0.6410101056098938,1.3697919845581055
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,23,15,c,0.033449385315179825,0.23933887481689453
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,24,20,1,0.5846324563026428,0.9967868328094482
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,25,15,c,0.0013782037422060966,0.015351863577961922
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,26,15,c,0.003142931731417775,0.03268878161907196
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,27,15,c,0.17222891747951508,0.6888830065727234
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,28,15,c,0.06074592098593712,0.3010847270488739
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,29,15,c,0.11816585808992386,0.3907923996448517
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,30,20,1,0.0011311123380437493,0.013939978554844856
30,COCCCOc1cc(Br)ccc1OCCCOCc1ccccc1,31,13,[SEP],0.0005705663934350014,0.007635347079485655
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,0,16,C,0.0038080692756921053,0.03484479337930679
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,1,19,O,0.0033376014325767756,0.03450101241469383
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,2,16,C,0.03468642756342888,0.19745661318302155
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,3,17,(,0.0033975462429225445,0.03122846595942974
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,4,22,=,0.0008445315761491656,0.010594790801405907
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,5,19,O,0.0014451062306761742,0.01566585898399353
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,6,18,),0.0005769185372628272,0.0076865763403475285
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,7,15,c,0.002706419210880995,0.026073502376675606
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,8,20,1,0.0007376773282885551,0.00933846551924944
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,9,15,c,0.0021156962029635906,0.021923625841736794
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,10,15,c,0.029835663735866547,0.16379918158054352
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,11,15,c,0.013661367818713188,0.0955180674791336
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,12,21,2,0.021490594372153282,0.1529332399368286
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,13,15,c,0.08044099807739258,0.31434664130210876
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,14,17,(,0.08067817986011505,0.39667025208473206
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,15,15,c,0.5341852903366089,1.3576551675796509
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,16,20,1,0.02482565864920616,0.17985838651657104
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,17,18,),0.0014135368401184678,0.016741059720516205
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,18,16,C,1.2891534566879272,1.161039113998413
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,19,22,=,0.18384674191474915,0.8714614510536194
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,20,16,C,0.030167192220687866,0.18328577280044556
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,21,23,N,1.4339954853057861,1.4934300184249878
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,22,16,C,0.5051087737083435,1.3779065608978271
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,23,21,2,0.49573516845703125,0.8776809573173523
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,24,22,=,0.05627170205116272,0.3762919306755066
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,25,19,O,0.22448326647281647,0.740067720413208
31,COC(=O)c1ccc2c(c1)[nH]c1cc[nH]c(=O)c12,26,13,[SEP],0.006864496041089296,0.048429593443870544
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,0,16,C,0.16886702179908752,0.4569501578807831
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,1,23,N,0.038017649203538895,0.2221064269542694
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,2,20,1,0.22644920647144318,0.6695649027824402
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,3,16,C,0.7036048173904419,0.14870595932006836
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,4,16,C,0.7721146941184998,0.7212202548980713
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,5,16,C,0.7900590896606445,0.6793582439422607
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,6,21,2,0.11523661017417908,0.42043501138687134
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,7,17,(,0.00275425729341805,0.027782317250967026
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,8,16,C,0.0032026967965066433,0.030992116779088974
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,9,16,C,0.003016113303601742,0.029882347211241722
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,10,20,1,0.03399205952882767,0.19945202767848969
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,11,18,),0.000941477541346103,0.011573739349842072
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,12,16,C,0.26014238595962524,0.5038096904754639
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,13,23,N,0.6571932435035706,0.7553631067276001
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,14,17,(,0.023220306262373924,0.1577737182378769
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,15,16,C,0.020570287480950356,0.12094949185848236
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,16,15,c,0.061921194195747375,0.31187254190444946
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,17,20,1,0.0011544947046786547,0.013884634710848331
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,18,15,c,0.0009237959748134017,0.010364685207605362
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,19,15,c,0.00098580087069422,0.011529142037034035
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,20,15,c,0.0018547382205724716,0.01999356970191002
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,21,17,(,0.21881410479545593,0.4615772068500519
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,22,16,C,0.015395584516227245,0.11799424886703491
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,23,17,(,0.014116558246314526,0.09429753571748734
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,24,22,=,0.00107894791290164,0.01320427842438221
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,25,19,O,0.0018818697426468134,0.020283032208681107
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,26,18,),0.0005156970000825822,0.006928697694092989
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,27,19,O,0.0014451590832322836,0.016663813963532448
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,28,18,),0.0010578384390100837,0.013367042876780033
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,29,15,c,0.00074810313526541,0.008434019051492214
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,30,15,c,0.0007253174553625286,0.008380139246582985
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,31,20,1,0.004276760853827,0.03516945615410805
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,32,18,),0.0008592604426667094,0.010817335918545723
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,33,15,c,0.6198240518569946,0.23269979655742645
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,34,20,1,0.001298121060244739,0.015087662264704704
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,35,15,c,0.0012947317445650697,0.013657492585480213
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,36,15,c,0.0015261971857398748,0.01612921990454197
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,37,15,c,0.0013332320377230644,0.014557735994458199
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,38,15,c,0.0012211785651743412,0.013245288282632828
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,39,15,c,0.0020112073980271816,0.018933482468128204
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,40,20,1,0.010098258033394814,0.08004753291606903
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,41,21,2,0.04165413975715637,0.28611046075820923
32,CN1CC2(CCN(Cc3ccc(C(=O)O)cc3)CC2)c2ccccc21,42,13,[SEP],0.006941246334463358,0.05042256787419319
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,0,19,O,0.13897977769374847,0.5056931376457214
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,1,22,=,0.0033392668701708317,0.03180762007832527
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,2,16,C,0.0025636448990553617,0.025405559688806534
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,3,17,(,0.5722562670707703,0.36469727754592896
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,4,15,c,0.8952087759971619,0.8068035840988159
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,5,20,1,0.004297968465834856,0.04192383214831352
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,6,15,c,0.0031003437470644712,0.029738174751400948
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,7,15,c,0.0035961249377578497,0.03412559628486633
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,8,17,(,0.010243219323456287,0.08077499270439148
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,9,27,F,0.0181961078196764,0.1263478845357895
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,10,18,),0.0005832954775542021,0.00762217165902257
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,11,15,c,0.03298913314938545,0.18834476172924042
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,12,15,c,0.2654159963130951,0.774071455001831
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,13,21,2,0.646133542060852,0.34335410594940186
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,14,15,c,0.05567464977502823,0.2556162178516388
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,15,20,1,0.021529583260416985,0.13464932143688202
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,16,16,C,0.9990455508232117,1.6505393981933594
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,17,16,C,0.47801268100738525,1.3727970123291016
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,18,16,C,0.04668841511011124,0.27852410078048706
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,19,16,C,0.886592447757721,0.6510816812515259
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,20,23,N,1.0069330930709839,1.0064586400985718
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,21,21,2,1.202038288116455,0.9547585248947144
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,22,18,),0.7843708992004395,0.531625509262085
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,23,23,N,0.01818106696009636,0.13608965277671814
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,24,20,1,0.739354133605957,0.35215845704078674
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,25,16,C,0.005093967076390982,0.04717092961072922
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,26,16,C,0.2276477962732315,0.9543505907058716
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,27,16,C,0.020765112712979317,0.14184841513633728
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,28,17,(,0.3406639099121094,1.0619522333145142
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,29,23,N,0.07667624205350876,0.42465874552726746
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,30,21,2,0.7530393600463867,1.1607978343963623
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,31,16,C,0.006199849769473076,0.05606084689497948
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,32,16,C,0.5243508219718933,0.6076767444610596
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,33,16,C,0.015322184190154076,0.1004858911037445
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,34,16,C,0.3797816038131714,0.6225407719612122
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,35,21,2,0.184431254863739,0.6383678317070007
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,36,18,),0.12275282293558121,0.5422316193580627
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,37,16,C,0.1572042852640152,0.526935338973999
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,38,20,1,0.3588939607143402,0.7294437885284424
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,39,22,=,0.02242579311132431,0.14645250141620636
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,40,19,O,0.3915989398956299,0.5194422006607056
33,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,41,13,[SEP],0.029303673654794693,0.14651905000209808
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,0,23,N,0.029949575662612915,0.17016395926475525
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,1,16,C,0.07146841287612915,0.3968876600265503
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,2,15,c,0.00890448410063982,0.0714888796210289
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,3,20,1,0.0023967036977410316,0.024823743849992752
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,4,15,c,0.001791318180039525,0.01773533597588539
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,5,15,c,0.042251795530319214,0.18816041946411133
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,6,15,c,0.020982559770345688,0.13314136862754822
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,7,17,(,0.05339592322707176,0.23275411128997803
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,8,31,-,1.0496355295181274,0.37661251425743103
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,9,15,c,0.0014894310152158141,0.015049084089696407
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,10,21,2,0.0013005626387894154,0.01552791427820921
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,11,15,c,0.028019269928336143,0.14913317561149597
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,12,25,n,0.46034348011016846,0.509409487247467
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,13,15,c,0.008110370486974716,0.06338420510292053
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,14,15,c,0.7526585459709167,0.34954798221588135
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,15,17,(,0.5169787406921387,1.076643705368042
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,16,23,N,0.5101872682571411,0.5096796751022339
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,17,16,C,0.06099856272339821,0.3161798417568207
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,18,17,(,0.012157759629189968,0.08748035132884979
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,19,22,=,0.4130052626132965,0.5636166930198669
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,20,19,O,0.004124918952584267,0.0376032292842865
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,21,18,),0.0005149467615410686,0.006959876511245966
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,22,23,N,0.2968740463256836,0.9068925976753235
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,23,18,),0.7489574551582336,1.9795373678207397
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,24,25,n,0.06541807949542999,0.24877914786338806
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,25,21,2,0.000855055230204016,0.010327097959816456
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,26,18,),0.0007706449832767248,0.009928769432008266
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,27,15,c,0.0007401149487122893,0.008948109112679958
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,28,15,c,0.0029826967511326075,0.02726047858595848
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,29,20,1,0.0010688949842005968,0.01224554143846035
34,NCc1ccc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cc1,30,13,[SEP],0.36149463057518005,0.5136204361915588
35,CC1(C=O)OCc2ccccc2-n2cccc21,0,16,C,0.0017279364401474595,0.01900162547826767
35,CC1(C=O)OCc2ccccc2-n2cccc21,1,16,C,0.15675438940525055,0.6964215040206909
35,CC1(C=O)OCc2ccccc2-n2cccc21,2,20,1,0.08882477134466171,0.34286558628082275
35,CC1(C=O)OCc2ccccc2-n2cccc21,3,17,(,0.08835075050592422,0.3461788594722748
35,CC1(C=O)OCc2ccccc2-n2cccc21,4,16,C,0.832190990447998,1.1569437980651855
35,CC1(C=O)OCc2ccccc2-n2cccc21,5,22,=,0.04219833016395569,0.27072057127952576
35,CC1(C=O)OCc2ccccc2-n2cccc21,6,19,O,0.003152140649035573,0.03195679187774658
35,CC1(C=O)OCc2ccccc2-n2cccc21,7,18,),0.0008553277002647519,0.010690771974623203
35,CC1(C=O)OCc2ccccc2-n2cccc21,8,19,O,0.5375237464904785,0.974240779876709
35,CC1(C=O)OCc2ccccc2-n2cccc21,9,16,C,0.014385043643414974,0.12230360507965088
35,CC1(C=O)OCc2ccccc2-n2cccc21,10,15,c,0.09014333039522171,0.4640226662158966
35,CC1(C=O)OCc2ccccc2-n2cccc21,11,21,2,0.0008402439416386187,0.010659312829375267
35,CC1(C=O)OCc2ccccc2-n2cccc21,12,15,c,0.004114537499845028,0.03595278412103653
35,CC1(C=O)OCc2ccccc2-n2cccc21,13,15,c,0.7214581370353699,0.3726644814014435
35,CC1(C=O)OCc2ccccc2-n2cccc21,14,15,c,0.014381643384695053,0.10577637702226639
35,CC1(C=O)OCc2ccccc2-n2cccc21,15,15,c,0.44770708680152893,0.41928553581237793
35,CC1(C=O)OCc2ccccc2-n2cccc21,16,15,c,0.019243475049734116,0.12525701522827148
35,CC1(C=O)OCc2ccccc2-n2cccc21,17,21,2,0.002537298481911421,0.027994707226753235
35,CC1(C=O)OCc2ccccc2-n2cccc21,18,31,-,0.06286478042602539,0.39886584877967834
35,CC1(C=O)OCc2ccccc2-n2cccc21,19,25,n,0.030924510210752487,0.17726238071918488
35,CC1(C=O)OCc2ccccc2-n2cccc21,20,21,2,0.002563552698120475,0.027357464656233788
35,CC1(C=O)OCc2ccccc2-n2cccc21,21,15,c,0.003089402336627245,0.028643475845456123
35,CC1(C=O)OCc2ccccc2-n2cccc21,22,15,c,0.002438195049762726,0.024709900841116905
35,CC1(C=O)OCc2ccccc2-n2cccc21,23,15,c,0.026856249198317528,0.15773728489875793
35,CC1(C=O)OCc2ccccc2-n2cccc21,24,15,c,0.3215787410736084,0.47434738278388977
35,CC1(C=O)OCc2ccccc2-n2cccc21,25,21,2,0.009663990698754787,0.07498997449874878
35,CC1(C=O)OCc2ccccc2-n2cccc21,26,20,1,0.004540863446891308,0.04798346385359764
35,CC1(C=O)OCc2ccccc2-n2cccc21,27,13,[SEP],0.0006780674448236823,0.008608555421233177
36,Nc1c(Cl)ccc2c1cnn2Cc1ccccc1,0,23,N,0.0034078320022672415,0.03461065888404846
36,Nc1c(Cl)ccc2c1cnn2Cc1ccccc1,1,15,c,0.06717129796743393,0.3456408381462097
36,Nc1c(Cl)ccc2c1cnn2Cc1ccccc1,2,20,1,0.0007180740358307958,0.009030450135469437
36,Nc1c(Cl)ccc2c1cnn2Cc1ccccc1,3,15,c,0.32332634925842285,0.4919712543487549
36,Nc1c(Cl)ccc2c1cnn2Cc1ccccc1,4,15,c,0.9064139723777771,0.45706987380981445
36,Nc1c(Cl)ccc2c1cnn2Cc1ccccc1,5,15,c,0.25860488414764404,0.7321677207946777
36,Nc1c(Cl)ccc2c1cnn2Cc1ccccc1,6,21,2,0.03906981647014618,0.23073533177375793
